,post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,likes,comments,shares,post_url,link,user_id,username,user_url,is_live,was_live,factcheck,shared_post_id,shared_time,shared_user_id,reactions,reaction_count,with,page_id
36,620552169424662,"#TCP329688
Omg. Just saw a trauma workshop and one of the “highly esteemed speakers” basically got sacked from a private uni for being her usual unethical self. She’s also has the same expertise in trauma as a doorknob. Mental health in our country is just one big cash cow. So many of the “big names” literally are the biggest scammers.","#TCP329688
Omg. Just saw a trauma workshop and one of the “highly esteemed speakers” basically got sacked from a private uni for being her usual unethical self. She’s also has the same expertise in trauma as a doorknob. Mental health in our country is just one big cash cow. So many of the “big names” literally are the biggest scammers.",,,2022-09-07 16:55:05,1662540905,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,3,0,0,https://facebook.com/taylorsconfessions1/posts/620552169424662,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,3,,106408717505679
37,620550126091533,"#TCP329687
Dear international students in Malaysia, I am Kaniz Fahima Mili, a 3rd year BSc (Hons) Psychology student conducting a survey for my final-year research project.
If you are an international student who has experienced the COVID-19 lockdown in Malaysia, kindly help me garner information by filling up the survey.
If not, kindly help me share this to reach international students in Malaysia.
Your participation and help is much appreciated. Thank you! ❤️
Click the link below or scan the QR code to participate!
https://lnkd.in/girdqCMf","#TCP329687
Dear international students in Malaysia, I am Kaniz Fahima Mili, a 3rd year BSc (Hons) Psychology student conducting a survey for my final-year research project.
If you are an international student who has experienced the COVID-19 lockdown in Malaysia, kindly help me garner information by filling up the survey.
If not, kindly help me share this to reach international students in Malaysia.
Your participation and help is much appreciated. Thank you! ❤️
Click the link below or scan the QR code to participate!
https://lnkd.in/girdqCMf",,,2022-09-07 16:50:05,1662540605,,,,,,,,,,,0,0,0,https://facebook.com/taylorsconfessions1/posts/620550126091533,https://lnkd.in/girdqCMf?fbclid=IwAR2UTYTJBiBPK04WCrxOp7Sd7xnhp3sIxH4AajbI3zEmQ33Dl6eneskk5nU,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
38,620548322758380,"#TCP329686
Don't quote real man should do this, real men should do that. Don't push your own propaganda and beliefs on to others. Keep them to yourself. We don't have to do shit. Real man doesn't have love all, people are obliged to have their types and interests in them. Just like how most, not all women prefer guys that are taller than them. No one should be forced to do anything. It's up to an individual what they like or don't. It's why individuality exists.","#TCP329686
Don't quote real man should do this, real men should do that. Don't push your own propaganda and beliefs on to others. Keep them to yourself. We don't have to do shit. Real man doesn't have love all, people are obliged to have their types and interests in them. Just like how most, not all women prefer guys that are taller than them. No one should be forced to do anything. It's up to an individual what they like or don't. It's why individuality exists.",,,2022-09-07 16:45:07,1662540307,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AT9Txb6yrLfoL4yxCVZz8mIJApS9suBZusaIaryv4jzn6A&oe=6322E35F&_nc_sid=55e238,,,,,,,,,4,0,0,https://facebook.com/taylorsconfessions1/posts/620548322758380,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,4,,106408717505679
39,620545952758617,"#TCP329685
Then what about those who discuss about guys that have abs, muscle, etc?

Or in some cases those s*xually active ones discussing about d**k size (yes it does happen)

We gotta address the double standards man. Too many double standards in the world.

And let's face it, the MAJORITY of people, are attracted first to appearance before anything else. Cause that's literally logically what can be observed first.","#TCP329685
Then what about those who discuss about guys that have abs, muscle, etc?

Or in some cases those s*xually active ones discussing about d**k size (yes it does happen)

We gotta address the double standards man. Too many double standards in the world.

And let's face it, the MAJORITY of people, are attracted first to appearance before anything else. Cause that's literally logically what can be observed first.",,,2022-09-07 16:39:05,1662539945,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,1,0,0,https://facebook.com/taylorsconfessions1/posts/620545952758617,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,1,,106408717505679
40,620146672798545,"#TCP329684
I want ask you girls, what will you do if a guy grabs/touch your bu*t? Of course it isn't a random pervert. You actually like him and he also has shown obvious interest in you and you two are kinda like dating but not officially dating yet for some reason. Let's say lah, you two hugging and you can feel that his hands are moving to where your bu*t is. Will you just let him continue or push him away?","#TCP329684
I want ask you girls, what will you do if a guy grabs/touch your bu*t? Of course it isn't a random pervert. You actually like him and he also has shown obvious interest in you and you two are kinda like dating but not officially dating yet for some reason. Let's say lah, you two hugging and you can feel that his hands are moving to where your bu*t is. Will you just let him continue or push him away?",,,2022-09-07 00:36:06,1662482166,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,4,2,0,https://facebook.com/taylorsconfessions1/posts/620146672798545,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,4,,106408717505679
41,620144289465450,"#TCP329683
Seriously asking, it possible if I go my bf house to chill (not that Netflix and chill kind of chill) with him and he doesn't try to initiate to have s*x when it is just the both of us at his house?","#TCP329683
Seriously asking, it possible if I go my bf house to chill (not that Netflix and chill kind of chill) with him and he doesn't try to initiate to have s*x when it is just the both of us at his house?",,,2022-09-07 00:31:04,1662481864,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,5,1,0,https://facebook.com/taylorsconfessions1/posts/620144289465450,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,5,,106408717505679
42,620141496132396,"#TCP329682
Honestly speaking, I need this from a girl’s point of view. If I find a girl cute on first or second sight, should I say it directly to her face or just try to be friends with her first? Like, I feel like if I say she’s cute directly, it might sound awkward and she might think I’m a creep (considering the fact that we’ve never met). On the other hand, if I try to be friends with her, it might look strange as well to her considering the fact that I want to be friends with her just because she is ‘cute’.","#TCP329682
Honestly speaking, I need this from a girl’s point of view. If I find a girl cute on first or second sight, should I say it directly to her face or just try to be friends with her first? Like, I feel like if I say she’s cute directly, it might sound awkward and she might think I’m a creep (considering the fact that we’ve never met). On the other hand, if I try to be friends with her, it might look strange as well to her considering the fact that I want to be friends with her just because she is ‘cute’.",,,2022-09-07 00:26:03,1662481563,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,6,2,0,https://facebook.com/taylorsconfessions1/posts/620141496132396,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,6,,106408717505679
43,620139216132624,"#TCP329681
I think this needs to be addressed because it seems that many people thinks that it's somewhat the same thing.

You people need to know that calling a young chinese guy 'apek' isn't the same as calling a chinese girl 'amoi'.

To add on a little, chinese girls don't like to be called amoi so please normalise calling all chinese girls as amoi.","#TCP329681
I think this needs to be addressed because it seems that many people thinks that it's somewhat the same thing.

You people need to know that calling a young chinese guy 'apek' isn't the same as calling a chinese girl 'amoi'.

To add on a little, chinese girls don't like to be called amoi so please normalise calling all chinese girls as amoi.",,,2022-09-07 00:21:03,1662481263,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,6,2,0,https://facebook.com/taylorsconfessions1/posts/620139216132624,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,6,,106408717505679
44,620136496132896,"#TCP329680
Seriously asking this because my gf is insecure about her small b**bs so how do I make her not feel that way? I personally don't care what her sizes are but then she compare herself with those that has big boobs and say ""how I wish mine like theirs"".

Please help, I don't want her feel like that.","#TCP329680
Seriously asking this because my gf is insecure about her small b**bs so how do I make her not feel that way? I personally don't care what her sizes are but then she compare herself with those that has big boobs and say ""how I wish mine like theirs"".

Please help, I don't want her feel like that.",,,2022-09-07 00:16:05,1662480965,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,11,7,0,https://facebook.com/taylorsconfessions1/posts/620136496132896,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,11,,106408717505679
45,620133742799838,"#TCP329679
Any of you gents here, ever been in a relationship where your partner is older than you (it doesn't matter how many years older) or is currently in one? Who made the first move and how did it all go/went?

To the ladies;
If a younger guy approaches you as in wanna date you, would you have some kind of a thinking that he won't be that mature as you because he's younger or you have no such thinking and judge him base on his character?

To both ladies and gents;
Does age matter to you in a relationship? What an acceptable age gap for you in a relationship?","#TCP329679
Any of you gents here, ever been in a relationship where your partner is older than you (it doesn't matter how many years older) or is currently in one? Who made the first move and how did it all go/went?

To the ladies;
If a younger guy approaches you as in wanna date you, would you have some kind of a thinking that he won't be that mature as you because he's younger or you have no such thinking and judge him base on his character?

To both ladies and gents;
Does age matter to you in a relationship? What an acceptable age gap for you in a relationship?",,,2022-09-07 00:11:02,1662480662,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,2,1,0,https://facebook.com/taylorsconfessions1/posts/620133742799838,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,2,,106408717505679
46,620130992800113,"#TCP329678
Just because a woman gives you consent to do a thing or two with her or involving her, it doesn't mean that she gives you consent to do whatever you want with her.

She let's you hold her hand, hug her and even kiss her but that doesn't necessarily mean she gives you permission to touch her private parts.
A lot of guys have this thinking of ""she allows me to hug and kiss her and be intimate with her so that means she ok with me touching those parts"" which isn't necessarily that being the case with every women.

Some are okay and fine with it if a guy touch her private parts when she and the guy are already in a relationship but there are also those who aren't ok with letting their partners touch them there just because they're in a relationship. As a guy, you shouldn't take that being in a relationship with her means that you automatically get green light to touch her wherever you want.

I'm not saying that it's wrong to want to touch your partner and be intimate be it that you are a man or a woman because that's actually something normal.

It is better to ask for her consent first before you touch her private parts. What if she says that you ruin the mood for asking and said that you should have just follow the flow? For that, even I don't have an answer. If follow what she says and next time you being intimate with her then you touch her without asking for her consent beforehand, she might ask why aren't you asking for her consent before doing so?

Anyways communicate well with your partner because communication is the key to better understand one another.","#TCP329678
Just because a woman gives you consent to do a thing or two with her or involving her, it doesn't mean that she gives you consent to do whatever you want with her.

She let's you hold her hand, hug her and even kiss her but that doesn't necessarily mean she gives you permission to touch her private parts.
A lot of guys have this thinking of ""she allows me to hug and kiss her and be intimate with her so that means she ok with me touching those parts"" which isn't necessarily that being the case with every women.

Some are okay and fine with it if a guy touch her private parts when she and the guy are already in a relationship but there are also those who aren't ok with letting their partners touch them there just because they're in a relationship. As a guy, you shouldn't take that being in a relationship with her means that you automatically get green light to touch her wherever you want.

I'm not saying that it's wrong to want to touch your partner and be intimate be it that you are a man or a woman because that's actually something normal.

It is better to ask for her consent first before you touch her private parts. What if she says that you ruin the mood for asking and said that you should have just follow the flow? For that, even I don't have an answer. If follow what she says and next time you being intimate with her then you touch her without asking for her consent beforehand, she might ask why aren't you asking for her consent before doing so?

Anyways communicate well with your partner because communication is the key to better understand one another.",,,2022-09-07 00:06:03,1662480363,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,5,0,0,https://facebook.com/taylorsconfessions1/posts/620130992800113,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,5,,106408717505679
47,620128216133724,"#TCP329677
Hallo peeps

Does anyone know of any or recommend photoshoot graduation service that includes a backdrop and all and near campus? Had really bad experience with Ed* & Rav*nscroft before. Hope it is affordable too.","#TCP329677
Hallo peeps

Does anyone know of any or recommend photoshoot graduation service that includes a backdrop and all and near campus? Had really bad experience with Ed* & Rav*nscroft before. Hope it is affordable too.",,,2022-09-07 00:01:08,1662480068,,,,,,,,,,,0,0,0,https://facebook.com/taylorsconfessions1/posts/620128216133724,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
48,620125966133949,"#TCP329676
Can DK s*nza prepare maybe a table for food delivery drop offs? The elevator takes quite a long time and it is more convenient for the food deliverer as they need to send other orders too. I also heard a lady scolding the food deliverer when it was not their fault at all because they didnt know. Could have just told them nicer. And people order food to eat. Not to leave it rot on the table. calm down","#TCP329676
Can DK s*nza prepare maybe a table for food delivery drop offs? The elevator takes quite a long time and it is more convenient for the food deliverer as they need to send other orders too. I also heard a lady scolding the food deliverer when it was not their fault at all because they didnt know. Could have just told them nicer. And people order food to eat. Not to leave it rot on the table. calm down",,,2022-09-06 23:56:04,1662479764,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,2,0,0,https://facebook.com/taylorsconfessions1/posts/620125966133949,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,2,,106408717505679
49,620123656134180,"#TCP329675
They have that Aimlab challenge outside SLC at MSI booth but i cant win the 3in1 cable 🥲🥲🥲","#TCP329675
They have that Aimlab challenge outside SLC at MSI booth but i cant win the 3in1 cable 🥲🥲🥲",,,2022-09-06 23:51:07,1662479467,,,,,,,,,,,0,0,0,https://facebook.com/taylorsconfessions1/posts/620123656134180,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
50,620120919467787,"#TCP329674
""People (Malaysians) who left are no less patriotic than those who stayed.""

Why that is being said?
You need to listen to the full episode to fully understand that regardless you agree or disagree.
Link: https://youtu.be/-Nz7LRLW4zk

On a different note but also not completely unrelated, social media has been so impactful and important in this current age that people can easily get informations & news updates just through social media alone. It's a good thing but it can also be a double aged sword.

I'm sure you would learn a thing or two or be impacted in some ways after listening or watching.

This is not for promotional purpose but to remind fellow Malaysians what we should do as citizens of this country.","#TCP329674
""People (Malaysians) who left are no less patriotic than those who stayed.""

Why that is being said?
You need to listen to the full episode to fully understand that regardless you agree or disagree.
Link: https://youtu.be/-Nz7LRLW4zk

On a different note but also not completely unrelated, social media has been so impactful and important in this current age that people can easily get informations & news updates just through social media alone. It's a good thing but it can also be a double aged sword.

I'm sure you would learn a thing or two or be impacted in some ways after listening or watching.

This is not for promotional purpose but to remind fellow Malaysians what we should do as citizens of this country.",,,2022-09-06 23:46:03,1662479163,,,,,,,,,,,0,0,0,https://facebook.com/taylorsconfessions1/posts/620120919467787,https://youtu.be/-Nz7LRLW4zk?fbclid=IwAR0FE8mqKXEQoH4hVmctbA0Zba4H0_XGGo7kD18CtqfPiVURSwHiMJ48pEc,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
51,620118456134700,"#TCP329673
Seriously question to the girls;

If your bf/partner says that he's having a hard on (er**tion) or that he's h*rny because of you, how would you react to that?

It can also be that he text you saying he's h*rny. How would you reply to that?

I'm asking because I have seen girls say they feel disgusted by it when their bf/partner has an er**tion because of them or is h*rny. Do all girls think so?

To add on, any of you (girls) here have experience dating guys whom are the very h*rny type?","#TCP329673
Seriously question to the girls;

If your bf/partner says that he's having a hard on (er**tion) or that he's h*rny because of you, how would you react to that?

It can also be that he text you saying he's h*rny. How would you reply to that?

I'm asking because I have seen girls say they feel disgusted by it when their bf/partner has an er**tion because of them or is h*rny. Do all girls think so?

To add on, any of you (girls) here have experience dating guys whom are the very h*rny type?",,,2022-09-06 23:41:07,1662478867,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,6,5,0,https://facebook.com/taylorsconfessions1/posts/620118456134700,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,6,,106408717505679
52,620115406135005,"#TCP329672
This is kind of a funny story.

There was once in which I was with with my gf in her room. We were both in the mood to do it (I'm sure you know what I mean by 'it') and we already have thought throughly bout it (It wasn't done at a whim).
It was both our first time so of course nervous lah. We tried keeping calm and do as if we're experienced what we doing although we clearly have no prior experience. Thinking back, it was funny but also sweet that we learned it together.
Like I said that this is kind of a funny story so it isn't about how I lost my V-card to her and me being her first time but still I need to elaborate a little.
We took it slowly and I know from reading that foreplay is really important so I tried to do as best as I could to pleasure her. While at it, I have her turn around (her back facing me while lying down) and I took that opportunity to pulls her pants alongs with undergarment down. If was at her home and she was wearing her casual home shorts so it was not that difficult to remove em.
She looked at me and I remembered her expression at that time showed that she was really nervous and scared. Later after the whole thing, I asked her and she said she thought I was about to do it through the other hole but let's get back to the story. I went ahead and give kisses on her butt cheeks and after some time I started eating her out (I don't think I need to explain on that). She asked ask me to stop and move away but I continued because I thought that she was just embarrassed about it. I told her there's no need to be shy about it and she's told me that isn't the case. It was something else and I found out in a not so good way. The reason she asked me to stop and move away was because she was actually trying real hard at holding her gas in from coming out. I found it out in a not so good way and that's because I was still in midst of eating her out, she eventually couldn't hold it anymore and farted directly at my face. That's not all because the previous day she actually ate both petai and durian so I'm sure just thinking bout it, you know what that smells like. To end it, we didn't end up going all the way that day. Till this day, we still laugh about it.","#TCP329672
This is kind of a funny story.

There was once in which I was with with my gf in her room. We were both in the mood to do it (I'm sure you know what I mean by 'it') and we already have thought throughly bout it (It wasn't done at a whim).
It was both our first time so of course nervous lah. We tried keeping calm and do as if we're experienced what we doing although we clearly have no prior experience. Thinking back, it was funny but also sweet that we learned it together.
Like I said that this is kind of a funny story so it isn't about how I lost my V-card to her and me being her first time but still I need to elaborate a little.
We took it slowly and I know from reading that foreplay is really important so I tried to do as best as I could to pleasure her. While at it, I have her turn around (her back facing me while lying down) and I took that opportunity to pulls her pants alongs with undergarment down. If was at her home and she was wearing her casual home shorts so it was not that difficult to remove em.
She looked at me and I remembered her expression at that time showed that she was really nervous and scared. Later after the whole thing, I asked her and she said she thought I was about to do it through the other hole but let's get back to the story. I went ahead and give kisses on her butt cheeks and after some time I started eating her out (I don't think I need to explain on that). She asked ask me to stop and move away but I continued because I thought that she was just embarrassed about it. I told her there's no need to be shy about it and she's told me that isn't the case. It was something else and I found out in a not so good way. The reason she asked me to stop and move away was because she was actually trying real hard at holding her gas in from coming out. I found it out in a not so good way and that's because I was still in midst of eating her out, she eventually couldn't hold it anymore and farted directly at my face. That's not all because the previous day she actually ate both petai and durian so I'm sure just thinking bout it, you know what that smells like. To end it, we didn't end up going all the way that day. Till this day, we still laugh about it.",,,2022-09-06 23:35:08,1662478508,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,15,7,0,https://facebook.com/taylorsconfessions1/posts/620115406135005,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,15,,106408717505679
53,620111719468707,"#TCP329671
men are so weird you really think im going to respond to your ""hi nak f**k tak"" bro ill suck your d*ck without you asking if I like you & youre well-mannered 😭","#TCP329671
men are so weird you really think im going to respond to your ""hi nak f**k tak"" bro ill suck your d*ck without you asking if I like you & youre well-mannered 😭",,,2022-09-06 23:29:03,1662478143,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,12,6,0,https://facebook.com/taylorsconfessions1/posts/620111719468707,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,12,,106408717505679
54,620108906135655,"#TCP329670
Is it normal that I like to smell my girlfriend's armpit? I like it even more after her workout session where her perfume is mixed with her sweat smell.","#TCP329670
Is it normal that I like to smell my girlfriend's armpit? I like it even more after her workout session where her perfume is mixed with her sweat smell.",,,2022-09-06 23:24:03,1662477843,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,14,8,3,https://facebook.com/taylorsconfessions1/posts/620108906135655,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,14,,106408717505679
55,620105829469296,"#TCP329669
anyone happen to know a cleaner or someone who does cleaning services at dl*tour?","#TCP329669
anyone happen to know a cleaner or someone who does cleaning services at dl*tour?",,,2022-09-06 23:18:03,1662477483,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,2,1,0,https://facebook.com/taylorsconfessions1/posts/620105829469296,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,2,,106408717505679
56,620102512802961,"#TCP329668
What happened to dl*tour’s pool?","#TCP329668
What happened to dl*tour’s pool?",,,2022-09-06 23:12:10,1662477130,,,,,,,,,,,0,3,0,https://facebook.com/taylorsconfessions1/posts/620102512802961,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
57,620099349469944,"#TCP329667
Does anyone here know how to made fire?","#TCP329667
Does anyone here know how to made fire?",,,2022-09-06 23:06:06,1662476766,,,,,,,,,,,0,6,0,https://facebook.com/taylorsconfessions1/posts/620099349469944,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
58,618749229604956,"#TCP329666
Guys where do you think I can buy e-tickets for my guests for the upcoming convocation 10th September?","#TCP329666
Guys where do you think I can buy e-tickets for my guests for the upcoming convocation 10th September?",,,2022-09-04 23:07:03,1662304023,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,1,3,0,https://facebook.com/taylorsconfessions1/posts/618749229604956,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,1,,106408717505679
